key,fare_amount
2011-05-22 03:09:50.0000005,4.919
2011-05-22 03:09:50.0000001,6.115999999999998
2011-05-22 03:09:50.0000004,20.444999999999997
2011-05-22 03:09:50.0000003,19.208000000000002
2013-06-29 14:26:06.0000004,19.405
2013-06-29 14:26:06.0000003,6.535
2013-06-29 14:26:06.0000002,7.735
2013-06-29 14:26:06.0000001,14.35
2011-01-25 10:31:26.0000001,11.767999999999997
2011-01-25 10:31:26.0000002,7.256
2013-02-11 01:03:30.0000001,24.499200000000002
2009-12-17 15:54:46.0000005,9.608000000000002
2009-12-17 15:54:46.0000003,4.735999999999999
2009-12-17 15:54:46.0000001,9.943999999999996
2009-12-17 15:54:46.0000004,5.464000000000001
2012-03-17 05:33:02.0000001,9.252999999999998
2009-10-24 19:48:30.0000001,5.668000000000001
2009-10-24 19:48:30.0000002,7.920000000000001
2009-10-24 19:48:30.0000003,12.037999999999993
2013-03-23 00:10:26.0000004,32.669799999999995
2013-03-23 00:10:26.0000002,5.855
2013-03-23 00:10:26.0000001,47.779399999999995
2013-03-23 00:10:26.0000003,19.505
2010-06-16 18:41:54.0000001,7.267999999999997
2010-06-16 18:41:54.0000002,7.234000000000001
2011-01-15 04:13:38.0000002,3.7990000000000004
2014-07-27 11:25:18.0000001,4.695
2014-07-27 11:25:18.0000002,5.715
2011-11-02 08:21:50.0000002,5.866999999999998
2015-05-16 04:37:50.0000001,10.45
2015-05-16 04:37:50.0000002,11.025
2009-03-15 03:31:14.0000002,8.747
2009-03-15 03:31:14.0000001,6.642999999999997
2014-09-08 19:07:46.0000002,13.735
2009-08-28 11:58:58.0000001,4.276000000000002
2010-04-24 23:31:50.0000001,6.049399999999996
2010-04-24 23:31:50.0000003,11.407999999999998
2013-06-13 14:50:50.0000002,13.21
2013-06-13 14:50:50.0000001,10.35
2010-07-07 06:22:38.0000002,15.384999999999996
2010-07-07 06:22:38.0000001,8.251999999999999
2009-03-24 00:11:26.0000001,8.263000000000003
2009-03-24 00:11:26.0000002,9.226000000000003
2013-10-23 14:27:10.0000001,5.78
2011-03-03 21:31:42.0000007,12.389000000000001
2011-03-03 21:31:42.0000001,6.061
2011-03-03 21:31:42.0000008,9.300999999999997
2011-03-03 21:31:42.0000006,6.870000000000001
2011-03-03 21:31:42.0000005,6.305
2011-09-05 10:47:26.0000002,13.327200000000003
2011-09-05 10:47:26.0000003,14.255999999999995
2011-09-05 10:47:26.0000004,9.943999999999999
2012-08-04 23:34:58.0000001,11.085999999999991
2012-08-04 23:34:58.0000004,4.813
2012-08-04 23:34:58.0000002,6.579000000000004
2015-01-29 13:15:50.0000003,10.525
2015-01-29 13:15:50.0000004,7.29
2015-01-29 13:15:50.0000007,10.96
2015-01-29 13:15:50.0000006,12.455
2015-01-29 13:15:50.0000008,5.471
2015-01-29 13:15:50.0000005,6.94
2015-01-29 13:15:50.0000002,6.235
2015-01-29 13:15:50.0000009,8.695
2012-09-16 12:48:06.0000004,7.763999999999999
2012-09-16 12:48:06.0000001,14.262999999999998
2012-09-16 12:48:06.0000003,15.633
2015-04-10 11:56:54.0000008,7.25
2015-04-10 11:56:54.0000001,13.775
2015-04-10 11:56:54.0000002,27.67
2015-04-10 11:56:54.0000007,57.307999999999964
2015-04-10 11:56:54.0000003,9.065
2015-05-05 12:32:14.0000007,11.52
2015-05-05 12:32:14.0000006,11.04
2015-05-05 12:32:14.0000003,9.965
2015-05-05 12:32:14.0000004,5.0
2015-05-05 12:32:14.0000002,9.65
2015-05-05 12:32:14.0000005,12.55
2015-05-05 12:32:14.0000001,16.55
2013-10-15 23:31:26.0000001,7.9
2014-08-24 01:17:38.0000001,5.505
2013-04-04 07:01:06.0000003,12.39
2013-04-04 07:01:06.0000001,4.862
2013-04-04 07:01:06.0000002,8.4383
2013-06-21 18:06:14.0000001,9.99
2013-06-21 18:06:14.0000005,12.635
2013-06-21 18:06:14.0000004,6.605
2013-06-21 18:06:14.0000003,11.9383
2013-06-21 18:06:14.0000006,8.82
2009-08-03 21:09:42.0000001,6.928000000000002
2009-08-03 21:09:42.0000003,6.1839999999999975
2009-08-03 21:09:42.0000002,8.291000000000006
2009-08-03 21:09:42.0000004,6.013999999999999
2013-10-13 19:52:54.0000003,5.335
2013-10-13 19:52:54.0000001,5.77
2014-11-14 11:09:46.0000001,7.065
2014-11-14 11:09:46.0000002,30.084299999999963
2015-06-25 01:01:46.0000003,5.09
2015-06-25 01:01:46.0000001,8.615
2009-05-19 15:44:30.0000003,9.133000000000004
2014-01-26 08:48:30.0000001,17.33
2014-01-26 08:48:30.0000002,5.02
2012-01-19 02:06:02.0000001,4.512
2014-12-25 21:32:58.0000001,10.66
2012-08-09 07:49:02.0000001,10.482999999999997
2012-08-09 07:49:02.0000003,14.690000000000003
2012-08-09 07:49:02.0000002,6.267999999999998
2014-08-10 05:03:50.0000001,29.648199999999996
2010-01-11 15:18:14.0000002,5.9860000000000015
2010-01-11 15:18:14.0000003,4.966000000000002
2010-01-11 15:18:14.0000004,8.775999999999996
2010-01-11 15:18:14.0000001,7.014000000000001
2009-11-10 15:56:38.0000006,5.464000000000001
2009-11-10 15:56:38.0000002,8.443999999999999
2009-11-10 15:56:38.0000004,8.896
2009-11-10 15:56:38.0000003,49.17240000000001
2009-11-10 15:56:38.0000005,4.560000000000003
2009-11-10 15:56:38.0000001,10.252
2012-10-18 09:17:42.0000002,9.236
2012-10-18 09:17:42.0000001,8.075
2010-12-06 13:19:58.0000003,5.538999999999998
2010-12-06 13:19:58.0000002,10.248
2010-12-06 13:19:58.0000001,8.341000000000001
2011-07-30 15:27:58.0000003,7.651999999999999
2011-07-30 15:27:58.0000002,6.524000000000002
2011-07-20 04:21:54.0000001,5.588000000000001
2011-07-20 04:21:54.0000002,7.786700000000001
2009-03-10 19:51:34.0000003,5.697
2009-03-10 19:51:34.0000004,11.967699999999997
2009-03-10 19:51:34.0000005,5.168999999999999
2009-03-10 19:51:34.0000002,12.125000000000002
2009-03-10 19:51:34.0000001,6.326999999999998
2011-11-15 22:33:42.0000001,8.139999999999999
2011-11-15 22:33:42.0000002,12.882999999999996
2010-09-24 22:40:06.0000005,7.322000000000004
2010-09-24 22:40:06.0000003,26.880300000000005
2010-09-24 22:40:06.0000006,5.993000000000002
2010-09-24 22:40:06.0000002,7.624000000000003
2010-09-24 22:40:06.0000001,5.792000000000001
2010-02-06 17:37:10.0000007,5.670999999999998
2010-02-06 17:37:10.0000004,5.625
2010-02-06 17:37:10.0000006,6.748000000000001
2010-02-06 17:37:10.0000003,5.110999999999999
2012-05-11 02:43:18.0000002,7.4319999999999995
2012-05-11 02:43:18.0000001,4.224999999999998
2011-09-25 21:18:06.0000001,8.079999999999998
2011-09-25 21:18:06.0000002,11.855
2013-12-18 03:16:02.0000001,14.5
2012-01-26 01:32:42.0000001,9.435
2012-01-26 01:32:42.0000002,4.878
2011-10-02 03:06:34.0000001,6.788
2012-03-31 12:52:46.0000002,7.260000000000004
2012-03-31 12:52:46.0000001,17.7
2014-06-15 00:51:42.0000001,14.84
2009-04-21 17:27:58.0000001,8.436
2009-04-21 17:27:58.0000002,6.849999999999999
2012-08-13 15:02:26.0000002,5.632000000000001
2012-08-13 15:02:26.0000003,7.275999999999998
2014-10-27 11:56:50.0000001,6.66
2014-10-27 11:56:50.0000002,17.3283
2014-10-27 11:56:50.0000003,11.625
2009-09-29 18:03:18.0000001,11.508000000000006
2011-10-30 16:52:26.0000001,5.337999999999999
2011-10-30 16:52:26.0000002,5.436
2014-11-24 23:39:26.0000002,20.3216
2014-11-24 23:39:26.0000001,25.930899999999998
2011-08-16 14:41:50.0000001,8.855999999999993
2011-08-16 14:41:50.0000003,5.795999999999999
2011-08-16 14:41:50.0000002,8.668000000000005
2013-01-14 18:42:54.0000002,20.39
2013-01-14 18:42:54.0000006,7.27
2013-01-14 18:42:54.0000001,5.815
2013-01-14 18:42:54.0000007,4.743
2013-01-14 18:42:54.0000008,10.49
2009-04-18 23:09:34.0000002,12.021000000000006
2009-11-11 21:20:18.0000001,5.244
2009-11-11 21:20:18.0000003,17.85799999999999
2012-07-24 01:12:50.0000004,16.195
2012-07-24 01:12:50.0000003,6.819999999999998
2012-07-24 01:12:50.0000001,14.096000000000004
2012-07-24 01:12:50.0000002,6.632999999999999
2012-07-24 01:12:50.0000005,12.209000000000005
2009-04-18 02:44:34.0000003,8.146000000000004
2009-04-18 02:44:34.0000002,12.141000000000002
2014-07-18 06:32:22.0000001,7.235
2014-01-10 12:28:38.0000001,11.9033
2011-08-08 15:27:22.0000001,4.1259999999999994
2014-07-30 14:42:34.0000001,7.41
2014-07-30 14:42:34.0000003,27.517
2014-07-30 14:42:34.0000002,14.468200000000001
2014-08-26 16:39:54.0000002,15.34
2014-10-11 00:26:38.0000002,13.7
2014-10-11 00:26:38.0000003,11.31
2014-10-11 00:26:38.0000001,11.17
2014-10-11 00:26:38.0000005,11.175
2014-10-11 00:26:38.0000007,5.775
2014-10-11 00:26:38.0000006,19.4754
2009-08-15 14:25:02.0000001,10.056
2009-09-22 06:43:46.0000001,5.531999999999998
2014-05-14 00:00:34.0000001,8.975
2014-05-14 00:00:34.0000002,12.068299999999999
2014-10-14 01:57:26.0000001,4.885
2009-05-31 20:56:38.0000002,37.066900000000004
2009-05-31 20:56:38.0000003,8.032000000000002
2009-05-31 20:56:38.0000001,5.306
2009-07-11 12:59:58.0000001,8.536000000000003
2010-06-02 15:33:06.0000001,4.8919999999999995
2010-06-02 15:33:06.0000002,5.132
2010-06-02 15:33:06.0000003,5.064000000000003
2010-01-30 02:13:06.0000002,4.443999999999999
2010-01-30 02:13:06.0000001,4.369999999999997
2010-01-30 02:13:06.0000003,9.276999999999994
2014-01-05 17:47:02.0000003,7.51
2014-01-05 17:47:02.0000002,11.86
2009-03-21 09:59:50.0000003,48.59460000000001
2009-03-21 09:59:50.0000002,9.961999999999996
2009-03-21 09:59:50.0000001,5.124
2009-08-26 23:55:38.0000002,8.691999999999998
2009-06-09 15:10:50.0000002,48.29380000000001
2009-06-09 15:10:50.0000001,5.095000000000002
2011-09-18 06:14:54.0000001,7.765999999999999
2009-03-27 16:05:22.0000004,32.808299999999996
2009-03-27 16:05:22.0000005,5.255
2009-03-27 16:05:22.0000001,9.316000000000003
2009-03-27 16:05:22.0000006,6.262
2009-03-27 16:05:22.0000003,10.466000000000001
2009-03-27 16:05:22.0000002,6.7170000000000005
2015-05-29 10:02:42.0000005,9.4
2015-05-29 10:02:42.0000003,8.015
2015-05-29 10:02:42.0000004,9.055
2012-09-07 23:20:34.0000004,17.339000000000002
2012-09-07 23:20:34.0000003,12.871999999999996
2012-09-07 23:20:34.0000001,5.905
2014-03-07 10:36:50.0000002,8.6583
2014-03-07 10:36:50.0000001,8.53
2013-03-17 23:47:50.0000002,17.665
2013-03-17 23:47:50.0000001,6.795
2015-06-30 20:03:50.0000005,9.6333
2015-06-30 20:03:50.0000001,118.34039999999997
2015-06-30 20:03:50.0000003,10.25
2015-06-30 20:03:50.0000004,6.455
2015-05-11 02:21:26.0000002,4.537
2015-05-11 02:21:26.0000001,13.33
2015-01-10 14:32:14.0000001,8.98
2014-12-05 14:14:14.0000001,9.445
2014-12-05 14:14:14.0000002,12.805
2012-04-23 12:23:18.0000001,7.331999999999998
2012-04-23 12:23:18.0000003,5.149000000000001
2012-04-23 12:23:18.0000002,31.859699999999997
2012-09-01 13:33:14.0000003,8.266
2012-09-01 13:33:14.0000002,11.158
2012-09-01 13:33:14.0000001,12.856000000000002
2011-04-17 14:55:58.0000001,3.696
2010-05-31 20:43:42.0000002,7.985000000000002
2013-11-22 23:44:34.0000002,12.365599999999999
2013-11-22 23:44:34.0000001,8.445
2013-05-17 05:30:10.0000002,13.75
2013-05-17 05:30:10.0000001,7.205
2009-07-28 11:13:10.0000001,10.707
2014-05-18 14:43:26.0000001,10.01
2014-05-18 14:43:26.0000002,5.95
2014-05-18 14:43:26.0000003,6.66
2011-10-08 18:18:26.0000005,11.225699999999994
2011-10-08 18:18:26.0000001,4.371999999999999
2011-10-08 18:18:26.0000004,12.099999999999998
2013-09-27 04:39:14.0000001,5.903
2011-02-08 01:44:18.0000001,11.254000000000001
2015-01-12 06:21:38.0000001,7.235
2015-01-12 06:21:38.0000002,21.315899999999992
2010-03-23 13:23:34.0000004,5.7399999999999975
2010-03-23 13:23:34.0000002,15.937999999999997
2010-03-23 13:23:34.0000001,5.276000000000002
2009-04-02 06:19:02.0000001,10.021999999999995
2012-01-12 18:05:10.0000003,9.046000000000001
2012-01-12 18:05:10.0000001,25.853099999999994
2014-11-21 02:04:42.0000002,10.705
2014-11-21 02:04:42.0000003,12.86
2014-11-21 02:04:42.0000001,27.613199999999996
2010-10-09 03:54:42.0000001,5.610999999999997
2012-04-03 12:26:14.0000002,4.929
2012-04-03 12:26:14.0000001,33.504
2012-04-03 12:26:14.0000003,11.714
2010-12-21 08:46:02.0000005,10.844000000000003
2010-12-21 08:46:02.0000004,8.593
2010-12-21 08:46:02.0000003,10.229699999999998
2010-06-19 22:52:30.0000002,5.415999999999997
2010-06-19 22:52:30.0000001,10.566
2013-01-03 01:43:10.0000001,23.400299999999998
2013-11-24 03:44:46.0000004,12.463
2013-11-24 03:44:46.0000002,16.425
2013-11-24 03:44:46.0000005,16.555
2011-04-16 12:57:18.0000001,6.016000000000002
2012-10-11 22:24:18.0000001,10.509
2010-12-13 23:24:02.0000002,10.243000000000006
2010-12-13 23:24:02.0000001,9.802
2011-09-14 23:42:46.0000001,11.142999999999997
2011-05-17 23:42:46.0000001,4.565
2011-05-17 23:42:46.0000004,43.122800000000026
2011-05-17 23:42:46.0000002,10.965000000000002
2011-05-17 23:42:46.0000005,5.013
2011-05-17 23:42:46.0000007,7.987999999999997
2013-06-30 03:37:26.0000002,5.755
2013-06-30 03:37:26.0000005,19.81
2013-06-30 03:37:26.0000001,4.36
2013-06-30 03:37:26.0000004,18.785
2011-05-26 21:36:54.0000001,5.458999999999996
2009-11-09 06:00:22.0000001,4.199999999999999
2014-01-09 17:27:18.0000002,37.553599999999996
2014-01-09 17:27:18.0000001,5.615
2014-01-09 17:27:18.0000005,9.795
2014-01-09 17:27:18.0000006,5.79
2014-01-09 17:27:18.0000007,7.78
2012-07-01 00:24:58.0000003,6.970999999999999
2012-07-01 00:24:58.0000001,8.671999999999995
2012-07-01 00:24:58.0000002,11.912000000000004
2010-06-02 14:55:22.0000003,6.828999999999996
2010-06-02 14:55:22.0000002,4.404999999999999
2010-06-02 14:55:22.0000004,6.1819999999999995
2010-06-02 14:55:22.0000006,7.429999999999998
2010-06-02 14:55:22.0000001,12.0717
2010-06-02 14:55:22.0000005,8.361000000000002
2013-03-07 08:50:34.0000001,22.078199999999995
2013-03-07 08:50:34.0000005,7.325
2013-03-07 08:50:34.0000002,14.441500000000001
2013-03-07 08:50:34.0000006,12.925
2013-03-07 08:50:34.0000003,14.873299999999999
2013-03-07 08:50:34.0000004,15.94
2013-10-28 00:33:30.0000001,7.815
2013-11-23 16:33:30.0000003,12.635
2013-11-23 16:33:30.0000001,6.93
2014-11-06 07:56:46.0000002,6.02
2014-11-06 07:56:46.0000001,8.21
2013-04-05 12:38:22.0000001,18.9499
2014-11-06 02:02:10.0000001,6.905
2012-10-09 07:47:46.0000002,8.914
2012-10-09 07:47:46.0000001,11.038999999999998
2012-10-09 07:47:46.0000003,10.356999999999998
2012-10-09 07:47:46.0000004,10.683
2012-10-09 07:47:46.0000005,5.527
2013-11-21 22:21:58.0000001,17.125
2014-12-20 01:57:26.0000001,9.13
2014-12-20 01:57:26.0000004,6.05
2014-12-20 01:57:26.0000003,10.95
2014-12-20 01:57:26.0000002,6.26
2010-01-09 13:24:22.0000003,6.01
2011-11-02 02:18:18.0000001,18.980499999999996
2009-03-11 21:46:54.0000003,8.657000000000005
2009-03-11 21:46:54.0000005,15.944000000000008
2009-03-11 21:46:54.0000001,8.115000000000002
2009-03-11 21:46:54.0000004,27.588200000000008
2014-12-07 03:45:18.0000001,7.89
2014-12-07 03:45:18.0000002,16.8233
2014-12-07 03:45:18.0000004,17.0333
2014-12-07 03:45:18.0000003,8.155
2014-11-29 19:23:58.0000001,12.355
2010-03-04 09:49:38.0000002,16.098899999999997
2010-03-04 09:49:38.0000001,8.146
2010-03-04 09:49:38.0000003,4.022
2009-10-10 06:52:06.0000001,4.737000000000003
2009-10-10 06:52:06.0000002,10.195700000000004
2012-08-22 20:54:46.0000003,7.2780000000000005
2012-08-22 20:54:46.0000001,8.695999999999998
2012-08-22 20:54:46.0000002,6.0120000000000005
2015-05-01 07:49:14.0000001,4.688845482321705
2009-02-21 20:49:34.0000001,8.662999999999997
2012-08-10 14:04:14.0000005,7.548999999999998
2012-08-10 14:04:14.0000006,20.884
2012-08-10 14:04:14.0000004,6.200000000000001
2012-08-10 14:04:14.0000003,4.932999999999999
2012-08-10 14:04:14.0000007,4.512000000000002
2012-08-10 14:04:14.0000002,9.874999999999998
2013-05-10 21:08:18.0000002,19.415
2013-05-10 21:08:18.0000003,8.45
2013-05-10 21:08:18.0000005,6.02
2013-05-10 21:08:18.0000004,12.575
2013-05-10 21:08:18.0000001,5.18
2009-09-25 12:59:18.0000001,7.027999999999999
2014-08-02 21:05:42.0000002,13.165
2014-08-02 21:05:42.0000001,6.24
2013-10-29 20:16:10.0000002,5.425
2013-10-29 20:16:10.0000001,17.458299999999998
2009-11-11 22:49:46.0000003,8.793
2009-11-11 22:49:46.0000002,6.764000000000001
2009-11-11 22:49:46.0000001,5.4479999999999995
2009-10-17 03:52:42.0000002,7.2600000000000025
2009-10-17 03:52:42.0000007,5.258000000000002
2009-10-17 03:52:42.0000006,6.8159999999999945
2009-10-17 03:52:42.0000003,12.975999999999999
2009-10-17 03:52:42.0000001,6.749999999999997
2009-10-17 03:52:42.0000004,5.615999999999997
2014-02-27 09:36:26.0000007,11.78
2014-02-27 09:36:26.0000008,9.22
2014-02-27 09:36:26.0000002,5.485
2014-02-27 09:36:26.0000005,4.66
2014-02-27 09:36:26.0000003,6.545
2014-02-27 09:36:26.0000006,10.985
2014-02-27 09:36:26.0000004,14.1983
2014-02-27 09:36:26.0000009,3.995
2012-12-26 17:12:30.0000003,11.058
2012-12-26 17:12:30.0000005,20.976999999999997
2012-12-26 17:12:30.0000001,8.278
2012-12-26 17:12:30.0000004,10.253
2014-03-11 20:24:02.0000003,7.655
2014-03-11 20:24:02.0000002,7.46
2014-03-11 20:24:02.0000004,7.615
2011-01-29 09:28:38.0000002,6.631999999999997
2011-01-29 09:28:38.0000001,7.152000000000002
2011-01-29 09:28:38.0000003,7.759999999999999
2011-01-29 09:28:38.0000005,6.434999999999997
2011-01-29 09:28:38.0000004,6.152
2015-05-07 15:33:26.0000003,5.17
2015-05-07 15:33:26.0000007,5.77
2015-05-07 15:33:26.0000001,10.365
2015-05-07 15:33:26.0000002,12.16
2015-05-07 15:33:26.0000006,6.43
2010-10-25 13:31:22.0000003,4.827999999999999
2010-10-25 13:31:22.0000002,14.035399999999997
2010-10-25 13:31:22.0000001,4.860000000000001
2010-10-25 13:31:22.0000004,10.684000000000003
2012-09-10 21:07:54.0000005,20.819699999999997
2012-09-10 21:07:54.0000004,12.554999999999996
2012-09-10 21:07:54.0000003,5.29
2012-09-10 21:07:54.0000007,9.559
2012-09-10 21:07:54.0000002,11.065
2012-09-10 21:07:54.0000006,9.401
2012-09-10 21:07:54.0000001,7.78
2012-04-15 21:54:22.0000001,7.7769999999999975
2012-04-20 00:06:10.0000007,6.093000000000001
2012-04-20 00:06:10.0000001,6.032000000000003
2012-04-20 00:06:10.0000002,7.8309999999999995
2012-04-20 00:06:10.0000006,6.855000000000006
2012-04-20 00:06:10.0000005,4.739000000000001
2012-04-20 00:06:10.0000008,12.907999999999992
2012-06-12 23:10:42.0000001,11.386000000000001
2012-06-12 23:10:42.0000003,11.100999999999997
2012-06-12 23:10:42.0000002,46.826
2009-04-30 22:25:26.0000004,13.991999999999988
2009-04-30 22:25:26.0000003,11.717000000000006
2009-04-30 22:25:26.0000002,6.757999999999998
2009-04-30 22:25:26.0000001,6.795
2011-02-20 06:18:34.0000001,33.709
2011-02-20 06:18:34.0000002,6.474
2013-04-21 19:50:54.0000003,43.309799999999996
2011-06-11 21:33:18.0000001,11.443999999999996
2013-02-06 18:21:18.0000006,8.42
2013-02-06 18:21:18.0000002,10.805
2013-02-06 18:21:18.0000003,12.475
2013-02-06 18:21:18.0000004,6.955
2014-05-01 21:05:34.0000002,5.31
2014-05-01 21:05:34.0000003,16.673299999999998
2013-07-21 11:41:26.0000001,16.865
2013-07-21 11:41:26.0000002,5.09
2011-04-22 19:23:54.0000001,11.337999999999997
2011-04-22 19:23:54.0000003,6.476000000000002
2011-04-22 19:23:54.0000002,46.19490000000003
2012-09-04 05:46:50.0000001,5.658000000000002
2012-09-04 05:46:50.0000002,28.477500000000028
2009-03-24 11:57:34.0000005,12.969999999999997
2009-03-24 11:57:34.0000004,5.551
2009-03-24 11:57:34.0000003,4.756
2009-03-24 11:57:34.0000002,4.080000000000001
2009-03-24 11:57:34.0000001,5.223999999999998
2011-07-05 22:05:34.0000001,7.774999999999995
2011-09-17 15:41:06.0000001,6.516000000000003
2011-09-17 15:41:06.0000003,7.108000000000003
2011-12-25 04:37:10.0000001,6.8000000000000025
2015-03-05 13:21:58.0000002,12.255
2015-03-05 13:21:58.0000003,7.692
2014-09-01 09:16:10.0000001,9.24
2015-06-21 17:16:10.0000007,7.165
2015-06-21 17:16:10.0000002,12.895
2015-06-21 17:16:10.0000006,12.05
2015-06-21 17:16:10.0000003,11.45
2015-06-21 17:16:10.0000004,9.31
2010-06-02 22:04:10.0000003,8.029999999999998
2010-06-02 22:04:10.0000004,13.675999999999993
2010-06-02 22:04:10.0000005,6.858000000000003
2010-06-02 22:04:10.0000006,5.396999999999999
2014-03-01 09:37:02.0000001,6.21
2014-03-01 09:37:02.0000002,6.145
2014-03-01 09:37:02.0000003,55.13179999999997
2011-07-18 12:12:18.0000001,6.172000000000001
2011-07-18 12:12:18.0000003,5.320000000000001
2011-07-18 12:12:18.0000002,6.867000000000002
2015-02-27 19:36:02.0000009,13.75
2015-02-27 19:36:02.00000010,4.57
2015-02-27 19:36:02.00000012,14.385
2015-02-27 19:36:02.0000004,5.54
2015-02-27 19:36:02.00000011,8.67
2015-02-27 19:36:02.0000003,8.95
2015-02-27 19:36:02.0000001,30.021699999999964
2015-02-27 19:36:02.0000002,7.9402
2015-02-27 19:36:02.0000007,21.176399999999994
2012-04-16 21:10:10.0000001,9.617999999999993
2015-06-14 08:26:26.0000001,5.19
2014-01-15 22:45:42.0000003,6.56
2014-01-15 22:45:42.0000001,57.03759999999997
2014-01-15 22:45:42.0000002,12.02
2013-04-06 19:16:10.0000001,4.115
2013-04-06 19:16:10.0000003,9.26
2013-04-06 19:16:10.0000004,8.89
2013-04-06 19:16:10.0000005,13.23
2014-03-08 16:08:26.0000002,12.14
2014-03-08 16:08:26.0000004,5.09
2013-12-06 23:40:42.0000001,9.61
2013-12-06 23:40:42.0000006,45.10679999999999
2013-12-06 23:40:42.0000002,39.29529999999997
2013-12-06 23:40:42.0000003,15.07
2013-08-19 17:09:50.0000001,4.77
2013-08-19 17:09:50.0000002,11.865
2013-08-19 17:09:50.0000004,7.11
2013-08-19 17:09:50.0000003,12.665
2009-11-02 21:38:38.0000001,10.471999999999996
2009-06-03 09:11:30.0000004,8.608000000000002
2009-06-03 09:11:30.0000003,13.239999999999998
2009-06-03 09:11:30.0000002,8.149999999999999
2009-06-03 09:11:30.0000005,5.96
2015-03-12 13:01:54.0000002,8.975
2015-03-12 13:01:54.0000005,14.595
2015-03-12 13:01:54.0000004,7.32
2015-03-12 13:01:54.0000001,6.01
2013-02-05 06:13:58.0000003,12.794099999999998
2013-02-05 06:13:58.0000002,54.47080000000001
2013-02-05 06:13:58.0000001,19.28
2014-05-19 06:39:34.0000001,5.585
2014-10-04 21:48:22.0000003,7.75
2014-10-04 21:48:22.0000002,9.074000000000002
2014-10-04 21:48:22.0000004,29.755
2012-01-22 04:13:34.0000005,11.077000000000004
2012-01-22 04:13:34.0000006,6.2209999999999965
2012-01-22 04:13:34.0000004,8.194
2012-01-22 04:13:34.0000002,12.584000000000009
2010-07-27 06:13:02.0000001,18.296000000000014
2013-06-21 11:19:18.0000002,5.61
2013-06-21 11:19:18.0000001,10.715
2010-12-23 05:52:26.0000001,29.408400000000015
2010-12-23 05:52:26.0000002,48.506600000000006
2010-12-17 10:33:34.0000004,7.16
2010-12-17 10:33:34.0000002,4.367
2012-06-04 11:34:58.0000003,8.858000000000002
2012-06-04 11:34:58.0000004,6.355999999999999
2012-06-04 11:34:58.0000001,15.684
2009-07-05 16:31:30.0000001,4.880999999999999
2009-07-05 16:31:30.0000002,6.928000000000004
2009-07-05 16:31:30.0000003,26.997400000000006
2012-12-08 20:08:38.0000004,6.669
2012-12-08 20:08:38.0000003,11.073
2012-12-08 20:08:38.0000005,12.697000000000001
2010-06-23 08:34:50.0000003,10.184000000000008
2010-06-23 08:34:50.0000002,5.079999999999999
2010-06-23 08:34:50.0000001,6.709999999999999
2012-03-07 10:57:46.0000001,9.154000000000003
2012-03-07 10:57:46.0000004,15.175
2012-03-07 10:57:46.0000005,5.776000000000002
2012-03-07 10:57:46.0000002,7.327999999999998
2012-03-07 10:57:46.0000003,7.130000000000001
2010-02-24 07:06:54.0000001,6.444000000000001
2013-12-29 01:20:50.0000003,16.635
2013-12-29 01:20:50.0000001,8.04
2014-03-28 22:34:26.0000001,26.515199999999997
2014-03-28 22:34:26.0000004,4.956
2014-03-28 22:34:26.0000003,9.18
2010-12-04 21:08:38.0000002,10.664000000000003
2010-12-04 21:08:38.0000001,19.048
2010-12-04 21:08:38.0000006,7.323999999999999
2010-12-04 21:08:38.0000003,6.160000000000005
2010-03-07 17:09:42.0000002,23.510600000000007
2010-03-07 17:09:42.0000003,6.562000000000005
2010-03-07 17:09:42.0000001,11.424000000000003
2010-03-07 17:09:42.0000004,12.504000000000001
2013-09-07 19:43:18.0000004,14.678199999999997
2013-09-07 19:43:18.0000005,19.015
2013-09-07 19:43:18.0000006,10.825
2013-09-07 19:43:18.0000008,8.81
2013-09-07 19:43:18.0000001,7.07
2013-12-20 15:31:06.0000001,10.02
2013-12-20 15:31:06.0000002,10.93
2010-09-06 04:31:54.0000001,24.403999999999993
2013-11-01 05:26:54.0000001,55.38699999999995
2010-03-07 00:47:26.0000004,17.768000000000004
2012-03-20 01:55:42.0000001,18.043999999999997
2011-10-02 05:06:46.0000001,14.274000000000001
2010-10-31 18:45:58.0000003,4.992000000000002
2010-10-31 18:45:58.0000002,16.79000000000001
2010-10-31 18:45:58.0000001,7.819999999999994
2010-10-31 18:45:58.0000005,5.344000000000001
2015-02-03 09:00:58.0000002,10.85
2012-08-08 08:58:50.0000001,7.219999999999999
2012-08-08 08:58:50.0000004,5.044
2012-08-08 08:58:50.0000005,6.921999999999998
2012-08-08 08:58:50.0000003,8.048
2011-04-08 15:01:02.0000001,9.120000000000001
2011-04-08 15:01:02.0000003,6.311999999999996
2009-01-14 03:42:38.0000001,10.440000000000005
2015-01-10 09:38:54.0000007,11.793299999999999
2015-01-10 09:38:54.0000003,8.085
2015-01-10 09:38:54.0000004,13.648299999999999
2010-12-04 09:25:10.0000001,11.596000000000004
2010-12-04 09:25:10.0000002,7.7719999999999985
2009-05-12 17:08:06.0000001,14.897400000000005
2013-11-07 02:07:22.0000001,18.195
2014-10-03 00:50:06.0000004,17.341499999999996
2014-10-03 00:50:06.0000001,6.23
2014-10-03 00:50:06.0000002,12.755
2010-06-18 19:19:26.0000001,30.1421
2010-06-18 19:19:26.0000002,4.509000000000001
2010-06-18 19:19:26.0000003,6.295
